city_name,h3_id,hex_geom,buildings_in_hex,buildings_with_access,access_pct
Paris,8a1fb4673a47fff,"POLYGON((2.34788164329825 48.8281250229979, 2.34697993636744 48.827961127357, 2.34679053472893 48.8273173744715, 2.34750282683053 48.8268375233376, 2.34840451373253 48.8270014207421, 2.34859392856145 48.8276451675169, 2.34788164329825 48.8281250229979))",33,33,100
Paris,8a1fb4671b17fff,"POLYGON((2.3514282772634 48.8488750696541, 2.3505262823499 48.8487113202742, 2.35033678442085 48.8480676947011, 2.35104926820757 48.8475878246166, 2.35195124307844 48.8477515757598, 2.35214075420492 48.8483951952241, 2.3514282772634 48.8488750696541))",17,17,100
Paris,8a1fb4666037fff,"POLYGON((2.33891538072058 48.8788913219361, 2.33801285914143 48.8787276322367, 2.33782337696368 48.8780841060257, 2.33853640314702 48.8776042756179, 2.33943890466377 48.8777679670754, 2.33962840005929 48.8784114871826, 2.33891538072058 48.8788913219361))",18,18,100
Paris,8a1fb4663cd7fff,"POLYGON((2.37967226004869 48.8606978977552, 2.37877026408517 48.8605344575234, 2.3785804807906 48.8598910311162, 2.37929268027288 48.8594110510519, 2.38019465618552 48.8595744930547, 2.38038445266646 48.8602179133509, 2.37967226004869 48.8606978977552))",13,13,100
Paris,8a1fb4666cc7fff,"POLYGON((2.33188454644254 48.8782251195239, 2.33098199117603 48.8780613655475, 2.33079257294353 48.8774178019009, 2.33150569675575 48.8769379983336, 2.3324082319604 48.877101754066, 2.33259766341441 48.8777453116098, 2.33188454644254 48.8782251195239))",8,8,100
Paris,8a1fb4645577fff,"POLYGON((2.40041313216288 48.8413133427566, 2.39951155516919 48.8411499729093, 2.39932165070458 48.8405065437049, 2.40003331006735 48.8400264904637, 2.40093486702276 48.840189862089, 2.40112478465337 48.8408332851775, 2.40041313216288 48.8413133427566))",17,17,100
Paris,8a1fb46644e7fff,"POLYGON((2.3466505650856 48.8906483886587, 2.34574791557472 48.8904848311857, 2.34555832839715 48.8898414049106, 2.34627137751171 48.8893615422118, 2.34717400695225 48.8895251014444, 2.3473636073483 48.8901685216161, 2.3466505650856 48.8906483886587))",15,15,100
Paris,8a1fb466016ffff,"POLYGON((2.37354180685845 48.8833384807701, 2.37263943402505 48.8831751140993, 2.37244963336029 48.8825317785856, 2.37316219232887 48.8820518158502, 2.37406454509641 48.8822151842889, 2.37425435896097 48.882858513695, 2.37354180685845 48.8833384807701))",10,10,100
Paris,8a1fb467089ffff,"POLYGON((2.31249409501413 48.8442372406234, 2.31159192775079 48.8440731300744, 2.31140278670941 48.843429292146, 2.31211579971333 48.8429495708709, 2.31301794693773 48.8431136831721, 2.31320710119687 48.8437575149962, 2.31249409501413 48.8442372406234))",2,2,100
Paris,8a1fb46632dffff,"POLYGON((2.40388037710551 48.8559476481926, 2.40297860301782 48.8557843898544, 2.40278862203952 48.8551410551376, 2.40350040197825 48.8546609848735, 2.40440215601788 48.8548242449899, 2.40459215016656 48.8554675735921, 2.40388037710551 48.8559476481926))",11,11,100
Paris,8a1fb4644b87fff,"POLYGON((2.38109825482491 48.8481662595935, 2.38019645508088 48.8480027617168, 2.3800066986751 48.8473592755905, 2.38071872883294 48.8468792934535, 2.38162050853439 48.8470427931022, 2.38181027812026 48.8476862731158, 2.38109825482491 48.8481662595935))",5,5,100
Paris,8a1fb4670cc7fff,"POLYGON((2.30865289416199 48.8398817277282, 2.30775076817847 48.8397175598109, 2.30756167456824 48.8390736802293, 2.3082746937232 48.8385939746692, 2.30917679967071 48.8387581443378, 2.309365906499 48.8394020178152, 2.30865289416199 48.8398817277282))",31,31,100
Paris,8a1fb4662cb7fff,"POLYGON((2.34458248753306 48.8604258458652, 2.34368027739219 48.8602621019628, 2.34349080337434 48.8596185047851, 2.34420352629064 48.8591386576163, 2.34510571638131 48.8593024032795, 2.34529520360559 48.8599459943507, 2.34458248753306 48.8604258458652))",11,11,100
Paris,8a1fb467118ffff,"POLYGON((2.34483436808957 48.8409758865158, 2.34393245025495 48.8408120362996, 2.34374303507867 48.8401683369464, 2.34445552453896 48.8396884939182, 2.34535742233629 48.8398523458962, 2.34554685071034 48.8404960391405, 2.34483436808957 48.8409758865158))",12,12,100
Paris,8a1fb46601a7fff,"POLYGON((2.36594325603074 48.8807445557755, 2.36504087473023 48.8805811091938, 2.36485114903194 48.8799377231987, 2.36556379143084 48.8794577898922, 2.36646615266733 48.8796212382396, 2.36665589156865 48.8802646181278, 2.36594325603074 48.8807445557755))",9,9,100
Paris,8a1fb4666347fff,"POLYGON((2.35349924922834 48.8790989629902, 2.35259681516236 48.8789354000579, 2.35240720406083 48.8782919452706, 2.35312001381553 48.8778120595211, 2.35402242781874 48.8779756242157, 2.35421205212973 48.8786190728974, 2.35349924922834 48.8790989629902))",12,12,100
Paris,8a1fb46706f7fff,"POLYGON((2.32200813941721 48.8301229408676, 2.32110624202961 48.8299588335689, 2.32091706154182 48.8293149665101, 2.32162976523523 48.8288352128571, 2.3225316425931 48.8289993219117, 2.32272083628701 48.8296431828633, 2.32200813941721 48.8301229408676))",18,18,100
Paris,8a1fb4644b5ffff,"POLYGON((2.38760059176617 48.8499539418166, 2.38669880580154 48.8497905098915, 2.38650898665938 48.8491470646686, 2.38722094030442 48.8486670574841, 2.38812270622521 48.848830491183, 2.38831253854449 48.8494739302926, 2.38760059176617 48.8499539418166))",8,8,100
Paris,8a1fb4661487fff,"POLYGON((2.39173056536547 48.8726251356909, 2.39082846612685 48.8724618658383, 2.39063853934258 48.8718185611054, 2.39135069861199 48.8713385323361, 2.39225277779163 48.8715018039624, 2.39244271776057 48.8721451025842, 2.39173056536547 48.8726251356909))",15,15,100
Paris,8a1fb46703a7fff,"POLYGON((2.32375515536426 48.838972517619, 2.32285313660816 48.8388084747051, 2.32266391302875 48.8381646630677, 2.32337669499613 48.8376849004503, 2.3242786937166 48.83784894512, 2.32446793050501 48.8384927506511, 2.32375515536426 48.838972517619))",9,9,100
Paris,8a1fb475b8f7fff,"POLYGON((2.30764455570795 48.8829639254284, 2.30674177915286 48.8827999890665, 2.30655255937121 48.8821563339062, 2.30726610290685 48.8816766212071, 2.30816885939735 48.8818405593177, 2.3083580924165 48.8824842083787, 2.30764455570795 48.8829639254284))",15,15,100
Paris,8a1fb4661d4ffff,"POLYGON((2.39301321970785 48.8856439161332, 2.39211093365293 48.8854807299928, 2.3919209545839 48.8848375007587, 2.39263324837987 48.8843574637747, 2.39353551436713 48.8845206516886, 2.39372550662579 48.8851638748129, 2.39301321970785 48.8856439161332))",9,9,100
Paris,8a1fb4676adffff,"POLYGON((2.29787002798141 48.8409665132991, 2.29696781898434 48.840802258549, 2.29677881683557 48.8401583327963, 2.29749201045885 48.8396786678965, 2.29839419941938 48.8398429243948, 2.29858321479289 48.8404868440447, 2.29787002798141 48.8409665132991))",8,8,100
Paris,8a1fb4759057fff,"POLYGON((2.325118872237 48.8958821969334, 2.32421601064375 48.8957184831848, 2.32402659648686 48.8950749810556, 2.3247400306898 48.8945951987749, 2.32564287220958 48.8947589142765, 2.32583229959961 48.8954024103058, 2.325118872237 48.8958821969334))",12,12,100
Paris,8a1fb475b2dffff,"POLYGON((2.32476491668249 48.8714500013, 2.32386241860518 48.871286148203, 2.32367308428206 48.8706425141666, 2.3243862348133 48.87016273933, 2.32528871283341 48.8703265941813, 2.32547806037916 48.870970222115, 2.32476491668249 48.8714500013))",1,1,100
Paris,8a1fb4646c57fff,"POLYGON((2.35808749137901 48.8251053171127, 2.35718589297218 48.8249414925021, 2.35699641114208 48.8242977728456, 2.35770851453534 48.823817883912, 2.35861009291524 48.8239817102892, 2.35879958792853 48.8246254238334, 2.35808749137901 48.8251053171127))",9,9,100
Paris,8a1fb46454e7fff,"POLYGON((2.40249993884797 48.8368193894507, 2.40159844200299 48.83665601249, 2.40140853336039 48.8360125695182, 2.40212010839965 48.8355325096237, 2.4030215852093 48.8356958883633, 2.40321150701472 48.8363393252184, 2.40249993884797 48.8368193894507))",9,9,100
Paris,8a1fb4670a1ffff,"POLYGON((2.32545840929199 48.8447665804015, 2.32455631451932 48.8446025844639, 2.32436705779938 48.8439588118238, 2.32507988264125 48.8434790412272, 2.32598195737444 48.8436430389208, 2.32617122730491 48.8442868054549, 2.32545840929199 48.8447665804015))",12,12,100
Paris,8a1fb464515ffff,"POLYGON((2.41018875276477 48.8455200078746, 2.40928717388067 48.8453567456411, 2.40909717035574 48.8447133860257, 2.40980873255241 48.8442332947603, 2.4107102913953 48.8443965587745, 2.41090030808244 48.8450399122733, 2.41018875276477 48.8455200078746))",7,7,100
Paris,8a1fb467121ffff,"POLYGON((2.35936230212582 48.8381311489216, 2.35846051708616 48.8379674079316, 2.35827098316828 48.8373237635665, 2.35898322110158 48.8368438663024, 2.35988498610563 48.8370076090586, 2.36007453321171 48.8376512473127, 2.35936230212582 48.8381311489216))",12,12,100
Paris,8a1fb4640967fff,"POLYGON((2.39386450398437 48.8364721966314, 2.39296295849722 48.8363087434064, 2.39277312675725 48.8356652568563, 2.39348482733647 48.8351852296469, 2.39438635278865 48.8353486846483, 2.39457619769626 48.8359921650828, 2.39386450398437 48.8364721966314))",19,19,100
Paris,8a1fb464590ffff,"POLYGON((2.40331041995621 48.8540176467087, 2.4024086711658 48.8538543726935, 2.40221870127015 48.8532110249665, 2.40293046699474 48.8527309573695, 2.40383219573838 48.8528942331629, 2.40402217880391 48.8535375747752, 2.40331041995621 48.8540176467087))",18,18,100
Paris,8a1fb4675a57fff,"POLYGON((2.3397824696611 48.8644283281099, 2.33888016984604 48.864264565195, 2.33869072546852 48.8636209661661, 2.33940356769481 48.8631411361576, 2.34030584745708 48.8633049008316, 2.34049530504554 48.863948493755, 2.3397824696611 48.8644283281099))",3,3,100
Paris,8a1fb4673d67fff,"POLYGON((2.32576067670039 48.8283679781719, 2.32485882880304 48.8282038934051, 2.32466962082323 48.8275600351192, 2.32538224753727 48.827080267708, 2.32628407540601 48.8272443542317, 2.32647329658901 48.8278882064098, 2.32576067670039 48.8283679781719))",10,10,100
Paris,8a1fb4675c1ffff,"POLYGON((2.31812640433991 48.8604956209755, 2.31722402893667 48.8603316495993, 2.31703478738546 48.8596879252701, 2.31774790801553 48.8592081784203, 2.31865026336895 48.8593721515495, 2.31883951814182 48.8600158697755, 2.31812640433991 48.8604956209755))",3,3,100
Paris,8a1fb4663747fff,"POLYGON((2.39472031065805 48.8567248339273, 2.39381846784319 48.856561501075, 2.39362856486109 48.8559181262264, 2.39434049151757 48.8554380903435, 2.39524231428395 48.8556014249714, 2.39543223044205 48.8562447937066, 2.39472031065805 48.8567248339273))",9,9,100
Paris,8a1fb4671087fff,"POLYGON((2.3458804544037 48.8387288001488, 2.34497857664292 48.8385649464087, 2.34478915932337 48.8379212401659, 2.34550160656813 48.8374413937723, 2.34640346429313 48.8376052492747, 2.34659289480885 48.8382489494083, 2.3458804544037 48.8387288001488))",19,19,100
Paris,8a1fb4670187fff,"POLYGON((2.31297433269706 48.8400585887649, 2.31207223085654 48.839894459055, 2.31188309868249 48.8392506012332, 2.31259605513295 48.8387708792262, 2.31349813693728 48.8389350106887, 2.31368728232701 48.8395788624057, 2.31297433269706 48.8400585887649))",9,9,100
Paris,8a1fb4646927fff,"POLYGON((2.359316366906 48.835076668302, 2.35841462721265 48.8349129098806, 2.35822510328858 48.8342692490757, 2.35893730587067 48.8337893528036, 2.35983902553044 48.8339531129914, 2.36002856264139 48.8345967676849, 2.359316366906 48.835076668302))",4,4,100
Paris,8a1fb462954ffff,"POLYGON((2.2640194921526 48.8536975872483, 2.26311688343434 48.8535331118219, 2.26292813942119 48.852889090878, 2.2636419908763 48.8524095514574, 2.26454457955015 48.8525740286214, 2.26473333681301 48.8532180434683, 2.2640194921526 48.8536975872483))",1,1,100
Paris,8a1fb4673837fff,"POLYGON((2.33064839731429 48.8304759127429, 2.32974654826152 48.8303118818189, 2.32955729070918 48.8296680582897, 2.33026986900797 48.8291882717925, 2.33117169803064 48.8293523044748, 2.33136096878432 48.8299961218958, 2.33064839731429 48.8304759127429))",39,39,100
Paris,8a1fb4670c47fff,"POLYGON((2.31031149584507 48.8426213202121, 2.30940933920207 48.8424571818544, 2.30922022242149 48.8418133248222, 2.3099332490653 48.8413336122519, 2.31083538567045 48.8414977523613, 2.31102451566936 48.8421416032893, 2.31031149584507 48.8426213202121))",7,7,100
Paris,8a1fb4673b8ffff,"POLYGON((2.34085724580955 48.8274573999841, 2.33995550521713 48.827293440138, 2.33976616739931 48.8266496498212, 2.34047855697946 48.8261698254602, 2.34138027754361 48.8263337870677, 2.3415696285556 48.8269775712747, 2.34085724580955 48.8274573999841))",4,4,100
Paris,8a1fb464464ffff,"POLYGON((2.38736383772628 48.8346843240468, 2.38646227844444 48.8345208048917, 2.3862725094039 48.8338772774427, 2.38698428647431 48.8333972752637, 2.38788582572244 48.8335607961934, 2.38807560793358 48.8342043175274, 2.38736383772628 48.8346843240468))",7,7,100
Paris,8a1fb46620b7fff,"POLYGON((2.35588597038221 48.8582126258363, 2.35498386358494 48.8580489669284, 2.35479429714448 48.8574054125016, 2.35550682430206 48.8569255230909, 2.35640891105046 48.8570891837629, 2.35659849068987 48.8577327320815, 2.35588597038221 48.8582126258363))",25,25,100
Paris,8a1fb4665ca7fff,"POLYGON((2.36892908403287 48.8995540637239, 2.36802643971291 48.8993907478373, 2.36783662855172 48.8987474764829, 2.36854944850067 48.8982675271203, 2.36945207274405 48.8984308447725, 2.3696418971148 48.8990741100217, 2.36892908403287 48.8995540637239))",4,4,100
Paris,8a1fb4644207fff,"POLYGON((2.3890720010173 48.8404758291054, 2.38817036585663 48.8403123569643, 2.38798056360539 48.8396688685107, 2.38869238334239 48.8391888583126, 2.38959399846546 48.8393523322284, 2.38978381388885 48.8399958145675, 2.3890720010173 48.8404758291054))",15,15,100
Paris,8a1fb47593b7fff,"POLYGON((2.32725910517184 48.8944428292767, 2.32635627841616 48.8942791259353, 2.32616684994366 48.8936356264395, 2.32688023499522 48.8931558363854, 2.32778304167835 48.8933195414806, 2.32797248338216 48.893963034876, 2.32725910517184 48.8944428292767))",19,19,100
Paris,8a1fb46636d7fff,"POLYGON((2.39462487008951 48.8506176867276, 2.3937231179725 48.850454318974, 2.39353323505117 48.849810911212, 2.39424509107317 48.8493308773176, 2.3951468231458 48.8494942468471, 2.39533671924049 48.850137648495, 2.39462487008951 48.8506176867276))",16,16,100
Paris,8a1fb4675db7fff,"POLYGON((2.31166407943901 48.8617586068164, 2.31076164507711 48.861594586817, 2.31057245642317 48.8609508380777, 2.31128568890491 48.8604711154399, 2.31218810321624 48.8606351371903, 2.31237730509609 48.8612788798274, 2.31166407943901 48.8617586068164))",2,2,100
Paris,8a1fb4644307fff,"POLYGON((2.38641438146248 48.8430393441226, 2.38551269144346 48.8428758634065, 2.38532290446863 48.8422323757258, 2.38603479433778 48.8417523748751, 2.38693646431758 48.841915857365, 2.38712626446719 48.8425593389318, 2.38641438146248 48.8430393441226))",4,4,100
Paris,8a1fb46451a7fff,"POLYGON((2.40316598075949 48.8448570590734, 2.40226436797997 48.8446937326947, 2.40207442819372 48.8440503356108, 2.40278608802075 48.8435702710216, 2.4036876807596 48.843733599179, 2.4038776337118 48.844376990147, 2.40316598075949 48.8448570590734))",8,8,100
Paris,8a1fb4676d87fff,"POLYGON((2.27141021472266 48.8410230779831, 2.27050784115147 48.8408585955985, 2.27031907168891 48.8402145427876, 2.27103266255732 48.8397349784606, 2.27193501609238 48.8398994625856, 2.27212379879487 48.8405435092971, 2.27141021472266 48.8410230779831))",1,1,100
Paris,8a1fb4660d2ffff,"POLYGON((2.35791350267937 48.8853803093309, 2.35701100204868 48.8852168194667, 2.35682133237347 48.8845734194288, 2.3575341501189 48.8840935153602, 2.35843663068259 48.8842570069875, 2.35862631356753 48.8849004009201, 2.35791350267937 48.8853803093309))",1,1,100
Paris,8a1fb466071ffff,"POLYGON((2.37230977016108 48.8733715496241, 2.3714075388029 48.8732081167208, 2.37121778033567 48.8725647221943, 2.37193024003015 48.8720847666796, 2.37283245132914 48.8722482013509, 2.37302222299255 48.8728915897689, 2.37230977016108 48.8733715496241))",8,8,100
Paris,8a1fb4644487fff,"POLYGON((2.3684768163385 48.8343030197262, 2.36757514517623 48.8341393358558, 2.36738554320698 48.8334957151641, 2.36809759921841 48.8330157844553, 2.36899925034746 48.8331794700948, 2.36918886549801 48.8338230846739, 2.3684768163385 48.8343030197262))",2,2,100
Paris,8a1fb46716a7fff,"POLYGON((2.3490181811169 48.8319874180431, 2.34811642355989 48.8318235537261, 2.3479269998176 48.8311798268252, 2.34863932044061 48.8306999703518, 2.34954105796622 48.8308638364324, 2.34973049489995 48.8315075572229, 2.3490181811169 48.8319874180431))",5,5,100
Paris,8a1fb46642f7fff,"POLYGON((2.36451312626287 48.8932743973277, 2.36361054850173 48.8931110083583, 2.36342079594747 48.8924676822219, 2.36413360794469 48.8919877511603, 2.36503616563351 48.8921511418944, 2.36522593139711 48.8927944619254, 2.36451312626287 48.8932743973277))",2,2,100
Paris,8a1fb466342ffff,"POLYGON((2.38285343231086 48.8570111122377, 2.38195151128218 48.856847678822, 2.3817617116376 48.8562042481753, 2.38247381983847 48.8557242570559, 2.38337572081864 48.8558876922436, 2.38356553364617 48.8565311167786, 2.38285343231086 48.8570111122377))",10,10,100
Paris,8a1fb4662b37fff,"POLYGON((2.36252860627194 48.8691630377209, 2.36162637701314 48.8689994971079, 2.36143671776213 48.8683560329826, 2.36214927456969 48.8678761155783, 2.36305148377222 48.8680396579568, 2.36324115622318 48.8686831159742, 2.36252860627194 48.8691630377209))",7,7,100
Paris,8a1fb4664287fff,"POLYGON((2.36180538347337 48.8927842043634, 2.360902796207 48.8926207893378, 2.360713069009 48.8919774475273, 2.36142591586631 48.8914975268474, 2.36232848306069 48.8916609436369, 2.3625182234694 48.8923042793424, 2.36180538347337 48.8927842043634))",1,1,100
Paris,8a1fb467454ffff,"POLYGON((2.29428556645947 48.8549418275845, 2.29338312636292 48.8547776198661, 2.29319411200027 48.8541337511698, 2.29390752450096 48.8536540962925, 2.29480994455176 48.8538183057573, 2.29499897214733 48.8544621683529, 2.29428556645947 48.8549418275845))",3,3,100
Paris,8a1fb4666107fff,"POLYGON((2.33786826619036 48.8811380161702, 2.33696570448421 48.8809743299861, 2.33677622445931 48.8803308106959, 2.33748929292094 48.8798509836931, 2.33839183456322 48.8800146716348, 2.33858132780746 48.8806581848217, 2.33786826619036 48.8811380161702))",28,28,100
